
########################
2024-08-04 12:27:47
2024-08-04 12:27:48,    98,   3,   0,   0,  50,   1
2024-08-04 12:27:49,    99,   3,   0,   0,  51,   1
2024-08-04 12:27:50,    97,   3,   0,   0,  49,   1
2024-08-04 12:27:51,    98,   3,   0,   0,  50,   1
2024-08-04 12:27:52,    99,   3,   0,   0,  51,   1
2024-08-04 12:27:53,    97,   3,   0,   0,  49,   1
2024-08-04 12:27:54,    98,   3,   0,   0,  50,   1
2024-08-04 12:27:55,    99,   3,   0,   0,  51,   1
2024-08-04 12:27:56,    97,   3,   0,   0,  49,   1
2024-08-04 12:27:57,    98,   3,   0,   0,  50,   1
2024-08-04 12:27:58,    99,   3,   0,   0,  51,   1
2024-08-04 12:27:59,    97,   3,   0,   0,  49,   1
2024-08-04 12:28:00,    98,   3,   0,   0,  50,   1
2024-08-04 12:28:01,    99,   3,   0,   0,  51,   1
2024-08-04 12:28:02,    97,   3,   0,   0,  49,   1
2024-08-04 12:28:03,    98,   3,   0,   0,  50,   1
2024-08-04 12:28:04,    99,   3,   0,   0,  51,   1
2024-08-04 12:28:05,    97,   3,   0,   0,  49,   1
2024-08-04 12:28:06,    98,   3,   0,   0,  50,   1
2024-08-04 12:28:07,    99,   3,   0,   0,  51,   1
2024-08-04 12:28:08,    97,   3,   0,   0,  49,   1
2024-08-04 12:28:09,    98,   3,   0,   0,  50,   1
2024-08-04 12:28:10,    99,   3,   0,   0,  51,   1
2024-08-04 12:28:11,    97,   3,   0,   0,  49,   1
